array_index,case_id,study_family,group_dir,physical_case,mesh_name,Nx,Ny,velocity_m_per_s,stiffness_class,A,beta,Ta_K,threads,core_label,solver,cells,level0_Nx,level0_Ny,level1_Nx,level1_Ny,level2_Nx,level2_Ny,mg_pre_sweeps,mg_post_sweeps,mg_coarse_sweeps,mg_omega,final_time_s,time_steps,vFuel_m_per_s,vOx_m_per_s,HfF_J_per_kg,rho_kg_per_m3,mu_Pa_s,cp_J_per_kgK,Pr,Sc,compute_time_s,pressure_time_s,pressure_fraction_pct,output_time_s,total_wall_s,pressure_solves,total_vcycles,avg_vcycles_per_pressure_solve,max_vcycles_per_pressure_solve,mean_pressure_convergence_factor,final_pressure_cycles,final_pressure_rhs_norm,final_pressure_initial_residual,final_pressure_abs_residual,final_pressure_rel_residual,final_pressure_convergence_factor,restrictions,prolongations,fine_pre_sweeps,fine_post_sweeps,level1_pre_sweeps,level1_post_sweeps,coarse_sweeps,equivalent_fine_grid_smoothing_sweeps,equivalent_fine_grid_smoothing_sweeps_per_pressure_solve,mass_residual_max,mass_residual_l2,mass_residual_integral,Tmin_K,Tmax_K,pmin_Pa,pmax_Pa,umin_m_per_s,umax_m_per_s,vmin_m_per_s,vmax_m_per_s,YFmax,YOmax,YPmax,YN2max,run_complete,run_failed,node,job_id,launcher_wall_seconds
75,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M3_432x144__C16,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M3_432x144,432,144,0.1,intermediate,100000000,5,500,16,C16,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,300.30207397399755,23.876861151000149,7.9509478023343885,0.58879620099999996,300.90061838899999,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780646971,4.4223124718155326e-10,293.07747202134112,1085.0895814750729,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255607,0.38638557909039029,0.99892773242588073,1,0,orfoz172,6319358,301.084222208
76,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M4_864x288__C1,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M4_864x288,864,288,0.1,intermediate,100000000,5,500,1,C1,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,51911.439903562918,1128.753996294048,2.1743839091941206,2.346682333,51914.115789939002,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202252,1.1591255025336252e-10,293.0412132515284,1082.8018662507166,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900539986,0.2099791070667141,0.38529019558787747,0.99945494031993432,1,0,orfoz172,6319362,51914.290708480
77,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M4_864x288__C2,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M4_864x288,864,288,0.1,intermediate,100000000,5,500,2,C2,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,26283.956347724295,603.17892210600098,2.2948558966018262,2.4781975009999999,26286.622995529,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202306,1.1591255025336457e-10,293.0412132515284,1082.8018662507166,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900539986,0.2099791070667141,0.38529019558787747,0.99945494031993432,1,0,orfoz182,6319379,26286.816276480
78,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M4_864x288__C4,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M4_864x288,864,288,0.1,intermediate,100000000,5,500,4,C4,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,13445.745155440778,334.36433841000309,2.4867668882947975,2.3296534169999998,13448.17003858,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202274,1.1591255025336465e-10,293.0412132515284,1082.8018662507166,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900539986,0.2099791070667141,0.38529019558787747,0.99945494031993432,1,0,orfoz175,6320070,13448.340705536
79,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M4_864x288__C16,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M4_864x288,864,288,0.1,intermediate,100000000,5,500,16,C16,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3868.8502066659435,158.69854415200112,4.1019562835120116,2.3934737310000003,3871.320942502,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202285,1.1591255025336484e-10,293.0412132515284,1082.8018662507166,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900539986,0.2099791070667141,0.38529019558787747,0.99945494031993432,1,0,orfoz182,6320725,3871.545158912
80,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M1_108x36__C1,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M1_108x36,108,36,0.1,high,1000000000,5,100,1,C1,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,78.585310501999942,2.6052516549999747,3.3151891089539856,0.070624551000000008,78.658299560000003,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629976,2.5424464933785714e-12,293.37417509870937,1073.7642503362565,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942017011,0.20977342341249205,0.38157415100656333,0.99590625874305283,1,0,orfoz182,6320976,78.815530240
81,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M1_108x36__C2,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M1_108x36,108,36,0.1,high,1000000000,5,100,2,C2,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,44.441177120000006,2.726795426999987,6.135740778506154,0.070782150000000002,44.513741955,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629951,2.5424464933785762e-12,293.37417509870937,1073.7642503362565,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942017011,0.20977342341249205,0.38157415100656333,0.99590625874305283,1,0,orfoz182,6320978,44.602299648
82,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M1_108x36__C4,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M1_108x36,108,36,0.1,high,1000000000,5,100,4,C4,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,28.356866587999839,3.3657273370000049,11.869179292271754,0.070190005,28.428712362999999,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629951,2.5424464933785779e-12,293.37417509870937,1073.7642503362565,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942017011,0.20977342341249205,0.38157415100656333,0.99590625874305283,1,0,orfoz182,6320979,28.555845120
83,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M1_108x36__C16,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M1_108x36,108,36,0.1,high,1000000000,5,100,16,C16,MG3V_3LEVEL,3888,108,36,36,12,12,4,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,24.131982683000007,6.4175142039999855,26.593398015824292,0.069373576999999992,24.205559903000001,20033,13387,0.66824739180352422,16,0.36720903189443882,4,377879.54677589808,28944.902000507456,20.943906173750293,5.5424820825698464e-05,0.16401040461848665,26774,26774,40161,40161,40161,40161,535480,95857.530864197528,4.7849813240252344,0.001888247690843059,0.00012609231914629954,2.5424464933786106e-12,293.37417509870937,1073.7642503362565,99999.995267115388,100000.00505348136,-0.031704859979090595,0.031704840310488355,-0.091589200243459082,0.091589331764431695,0.99909751942017011,0.20977342341249205,0.38157415100656333,0.99590625874305283,1,0,orfoz210,6320981,24.389939200
84,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M2_216x72__C1,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M2_216x72,216,72,0.1,high,1000000000,5,100,1,C1,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,383.53496248199929,9.1692992220000615,2.3907336016153704,0.16750685700000001,383.70668389399998,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317774,1.0591574328488294e-10,293.15671169853005,1074.9233526718792,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228665,0.20991256583394807,0.38121030618208274,0.99796728612480257,1,0,orfoz210,6320982,383.826434048
85,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M2_216x72__C2,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M2_216x72,216,72,0.1,high,1000000000,5,100,2,C2,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,203.96699175300151,6.7000482400000054,3.2848688811930815,0.16895613100000001,204.14072269499999,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317855,1.059157432848835e-10,293.15671169853005,1074.9233526718792,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228665,0.20991256583394807,0.38121030618208274,0.99796728612480257,1,0,orfoz260,6320985,204.305481728
86,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M2_216x72__C4,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M2_216x72,216,72,0.1,high,1000000000,5,100,4,C4,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,112.98543568500018,5.8691418620000011,5.1946003716469997,0.16853078899999999,113.15662272199999,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317817,1.0591574328488337e-10,293.15671169853005,1074.9233526718792,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228665,0.20991256583394807,0.38121030618208274,0.99796728612480257,1,0,orfoz260,6320991,113.276299264
87,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M2_216x72__C16,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M2_216x72,216,72,0.1,high,1000000000,5,100,16,C16,MG3V_3LEVEL,15552,216,72,72,24,24,8,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,52.237857442000013,7.9510266220000094,15.220813048904388,0.168778596,52.412787698000002,22254,13443,0.60407117821515233,17,0.4362032237991863,7,9462238.7122842651,8250328.5145303588,788.89298606803641,8.3372763048544029e-05,0.26655842127838175,26886,26886,40329,40329,40329,40329,537720,96258.518518518511,4.3254479427751642,0.0064814994162212258,0.00031582722046317828,1.0591574328488342e-10,293.15671169853005,1074.9233526718792,99999.96937622079,100000.02578973499,-0.029317128363328095,0.029317124961202857,-0.10307432756790717,0.10307433892286381,0.99965388453228665,0.20991256583394807,0.38121030618208274,0.99796728612480257,1,0,orfoz347,6320994,52.680622080
88,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M3_432x144__C1,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M3_432x144,432,144,0.1,high,1000000000,5,100,1,C1,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3258.0250333029617,73.878927097000357,2.2675985095824278,0.58487351300000012,3258.6372735629998,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.0003608857078064696,4.4223124718155238e-10,293.07747202134493,1085.0895814768533,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255596,0.38638557909033927,0.99892773242588029,1,0,orfoz210,6320995,3259.977310464
89,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M3_432x144__C2,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M3_432x144,432,144,0.1,high,1000000000,5,100,2,C2,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,1688.6939765290001,44.154752843999695,2.6147279174144327,0.59771513500000006,1689.3090405150001,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780647036,4.4223124718155331e-10,293.07747202134493,1085.0895814768533,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255596,0.38638557909033927,0.99892773242588029,1,0,orfoz187,6320996,1689.473516544
90,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M3_432x144__C4,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M3_432x144,432,144,0.1,high,1000000000,5,100,4,C4,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,889.19402881899271,29.094445435000154,3.2720018907057589,0.58498645699999985,889.79156640400004,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780646971,4.4223124718155284e-10,293.07747202134493,1085.0895814768533,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255596,0.38638557909033927,0.99892773242588029,1,0,orfoz175,6321074,890.016328704
91,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M3_432x144__C16,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M3_432x144,432,144,0.1,high,1000000000,5,100,16,C16,MG3V_3LEVEL,62208,432,144,144,48,48,16,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,293.09245926800054,23.437489607000174,7.9966197921077153,0.59047678800000003,293.69453391799999,48573,27525,0.56667284293743436,37,0.48606442977247039,6,9624692.3999577668,3329231.4465469923,513.96479968912899,5.3400646829127163e-05,0.23161404855748999,55050,55050,82575,82575,82575,82575,1101000,197092.59259259258,4.0576573938729865,0.011653256626942721,0.00036088570780646971,4.4223124718155331e-10,293.07747202134493,1085.0895814768533,99999.988584195336,100000.00884595078,-0.027468036493616635,0.02746803591283346,-0.10292714748139085,0.10292715311320759,0.9998480514100716,0.20996123077255596,0.38638557909033927,0.99892773242588029,1,0,orfoz175,6321089,293.784168960
92,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M4_864x288__C1,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M4_864x288,864,288,0.1,high,1000000000,5,100,1,C1,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,50898.907364212377,1134.9645981180051,2.2298407900913255,2.3492630859999997,50901.580482639001,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202252,1.1591255025336252e-10,293.04121325153176,1082.8018662466959,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900539986,0.20997910706671408,0.38529019558771782,0.99945494031993332,1,0,orfoz175,6321093,50901.788006656
93,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M4_864x288__C2,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M4_864x288,864,288,0.1,high,1000000000,5,100,2,C2,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,25766.843184245809,597.69032324400428,2.3196102020345282,2.3488043279999999,25770.057440453002,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202306,1.1591255025336457e-10,293.04121325153176,1082.8018662466959,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900539986,0.20997910706671408,0.38529019558771782,0.99945494031993332,1,0,orfoz201,6321096,25770.505733120
94,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M4_864x288__C4,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M4_864x288,864,288,0.1,high,1000000000,5,100,4,C4,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,13221.333835692139,333.07998713699698,2.5192616061007298,2.3303301150000002,13223.76175261,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202274,1.1591255025336465e-10,293.04121325153176,1082.8018662466959,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900539986,0.20997910706671408,0.38529019558771782,0.99945494031993332,1,0,orfoz172,6321411,13223.987495680
95,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M4_864x288__C16,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M4_864x288,864,288,0.1,high,1000000000,5,100,16,C16,MG3V_3LEVEL,248832,864,288,288,96,96,32,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3784.8245160600009,156.88159006700383,4.1450162194129261,2.3385234970000002,3787.2374025640001,194042,108090,0.55704435122293117,127,0.50276373538951025,4,56309129.743845604,7278867.6422831044,3461.14481985569,6.1466849791511503e-05,0.14766888213013543,216180,216180,324270,324270,324270,324270,4323600,773977.77777777775,3.9887126383864202,0.029088788501553609,0.00049637282910202274,1.1591255025336486e-10,293.04121325153176,1082.8018662466959,99999.980350106882,100000.01548093493,-0.027337294761079371,0.027337299058738985,-0.1016933138944414,0.10169332847553075,0.99991840900539986,0.20997910706671408,0.38529019558771782,0.99945494031993332,1,0,orfoz201,6312790,3787.441363200
