array_index,case_id,study_family,group_dir,physical_case,mesh_name,Nx,Ny,velocity_m_per_s,stiffness_class,A,beta,Ta_K,threads,core_label,solver,cells,level0_Nx,level0_Ny,level1_Nx,level1_Ny,level2_Nx,level2_Ny,mg_pre_sweeps,mg_post_sweeps,mg_coarse_sweeps,mg_omega,final_time_s,time_steps,vFuel_m_per_s,vOx_m_per_s,HfF_J_per_kg,rho_kg_per_m3,mu_Pa_s,cp_J_per_kgK,Pr,Sc,compute_time_s,pressure_time_s,pressure_fraction_pct,output_time_s,total_wall_s,pressure_solves,total_vcycles,avg_vcycles_per_pressure_solve,max_vcycles_per_pressure_solve,mean_pressure_convergence_factor,final_pressure_cycles,final_pressure_rhs_norm,final_pressure_initial_residual,final_pressure_abs_residual,final_pressure_rel_residual,final_pressure_convergence_factor,restrictions,prolongations,fine_pre_sweeps,fine_post_sweeps,level1_pre_sweeps,level1_post_sweeps,coarse_sweeps,equivalent_fine_grid_smoothing_sweeps,equivalent_fine_grid_smoothing_sweeps_per_pressure_solve,mass_residual_max,mass_residual_l2,mass_residual_integral,Tmin_K,Tmax_K,pmin_Pa,pmax_Pa,umin_m_per_s,umax_m_per_s,vmin_m_per_s,vmax_m_per_s,YFmax,YOmax,YPmax,YN2max,run_complete,run_failed,node,job_id,launcher_wall_seconds
71,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M2_216x72__C16,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M2_216x72,216,72,0.1,intermediate,100000000,5,500,16,C16,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,53.566242674000279,6.4449259719999636,12.031693190099686,0.16715989300000003,53.739083413000003,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369028,2.5821280335059035e-09,293.15671316345441,1074.9524928660803,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360266,0.20991253910135596,0.38123030328230073,0.99796731394716498,1,0,orfoz180,6290541,53.830112768
72,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M3_432x144__C1,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M3_432x144,432,144,0.1,intermediate,100000000,5,500,1,C1,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3361.7786900169954,63.56712888800093,1.8908778581043231,0.58755420800000002,3362.3939118399999,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.0002650508059646111,8.7155385718493013e-10,293.07746863308404,1085.0846910941536,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597033,0.38638381916001402,0.99892775803280953,1,0,orfoz180,6290543,3362.468979712
73,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M3_432x144__C2,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M3_432x144,432,144,0.1,intermediate,100000000,5,500,2,C2,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,1735.4121242950152,37.482725212999924,2.1598745732070248,0.5997599119999999,1736.0285341900001,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461402,8.7155385718493396e-10,293.07746863308404,1085.0846910941536,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597033,0.38638381916001402,0.99892775803280953,1,0,orfoz178,6290570,1736.097182720
74,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M3_432x144__C4,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M3_432x144,432,144,0.1,intermediate,100000000,5,500,4,C4,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,906.22131351200301,23.531848228999813,2.5966999316981005,0.58602104500000007,906.81672397299997,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461294,8.7155385718493096e-10,293.07746863308404,1085.0846910941536,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597033,0.38638381916001402,0.99892775803280953,1,0,orfoz178,6290586,906.917465600
75,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M3_432x144__C16,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M3_432x144,432,144,0.1,intermediate,100000000,5,500,16,C16,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,293.75606987899852,17.246026099999984,5.8708662963471081,0.59139282399999982,294.357660705,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461272,8.7155385718492889e-10,293.07746863308404,1085.0846910941536,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597033,0.38638381916001402,0.99892775803280953,1,0,orfoz178,6290595,294.449700608
76,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M4_864x288__C1,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M4_864x288,864,288,0.1,intermediate,100000000,5,500,1,C1,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,52275.301735208937,1319.5720612200237,2.5242744038170772,2.352919387,52277.993893680999,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470673,2.4468314135822271e-10,293.04121310241698,1082.8011034180768,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.9999184286405135,0.20997910990886126,0.38528985921033843,0.99945494292986603,1,0,orfoz180,6290599,52278.148057088
77,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M4_864x288__C2,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M4_864x288,864,288,0.1,intermediate,100000000,5,500,2,C2,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,26480.354591044124,708.64202751901348,2.6761047518551058,2.347847947,26482.887791575002,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470928,2.4468314135821935e-10,293.04121310241698,1082.8011034180768,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.9999184286405135,0.20997910990886126,0.38528985921033843,0.99945494292986603,1,0,orfoz178,6290600,26483.044085760
78,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M4_864x288__C4,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M4_864x288,864,288,0.1,intermediate,100000000,5,500,4,C4,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,13556.832881786002,399.03806367799422,2.9434460626427978,2.3602468810000001,13559.292022355001,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470852,2.4468314135821625e-10,293.04121310241698,1082.8011034180768,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.9999184286405135,0.20997910990886126,0.38528985921033843,0.99945494292986603,1,0,orfoz172,6290907,13559.444624128
79,REACTION_STIFFNESS__S2_INTERMEDIATE_A1e8_Ta500__M4_864x288__C16,REACTION_STIFFNESS,STIFFNESS,S2_INTERMEDIATE_A1e8_Ta500,M4_864x288,864,288,0.1,intermediate,100000000,5,500,16,C16,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3886.6760565480231,176.47584943600313,4.5405340416443476,2.3499182259999998,3889.1021272379999,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470738,2.4468314135821703e-10,293.04121310241698,1082.8011034180768,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.9999184286405135,0.20997910990886126,0.38528985921033843,0.99945494292986603,1,0,orfoz178,6291141,3889.297553152
80,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M1_108x36__C1,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M1_108x36,108,36,0.1,high,1000000000,5,100,1,C1,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,78.407154538999634,2.4875426469999993,3.1725965080937839,0.069542156000000008,78.478773486999998,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142245e-10,293.37417457105767,1073.765869223864,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387586,0.20977340145948215,0.38157493427789857,0.99590625200067806,1,0,orfoz178,6291427,78.609245696
81,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M1_108x36__C2,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M1_108x36,108,36,0.1,high,1000000000,5,100,2,C2,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,44.728103596000196,2.7371764940000158,6.1195898639547668,0.068841246999999994,44.798715309000002,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142276e-10,293.37417457105767,1073.765869223864,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387586,0.20977340145948215,0.38157493427789857,0.99590625200067806,1,0,orfoz178,6291430,44.883904000
82,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M1_108x36__C4,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M1_108x36,108,36,0.1,high,1000000000,5,100,4,C4,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,28.128086551999807,3.076604428999985,10.93783760694966,0.068050424999999998,28.198506403,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627309,2.258800015914226e-10,293.37417457105767,1073.765869223864,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387586,0.20977340145948215,0.38157493427789857,0.99590625200067806,1,0,orfoz178,6291433,28.288357888
83,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M1_108x36__C16,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M1_108x36,108,36,0.1,high,1000000000,5,100,16,C16,MG2V_3LEVEL,3888,108,36,54,18,27,9,3,3,40,1,2,20033,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,23.330088353000114,5.6809344869999974,24.350248490462583,0.068755178,23.401885830000001,20033,10139,0.50611491039784351,14,0.047175423641910637,3,377874.18024775328,28919.053538768901,27.329709918863955,7.2324893701245286e-05,0.098133430792519058,20278,20278,30417,30417,30417,30417,405560,101390,5.061149103978436,0.0024640679371543683,0.00015176278878627306,2.2588000159142255e-10,293.37417457105767,1073.765869223864,99999.995270546176,100000.00503285692,-0.031704764093118634,0.031704764093118634,-0.091588541185766842,0.091588541185766842,0.99909734019387586,0.20977340145948215,0.38157493427789857,0.99590625200067806,1,0,orfoz178,6291438,23.539200768
84,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M2_216x72__C1,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M2_216x72,216,72,0.1,high,1000000000,5,100,1,C1,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,384.8139874570021,8.5359245809999837,2.2181949875077658,0.16723102799999995,384.98579408000001,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369061,2.5821280335058981e-09,293.15671316346084,1074.9524928682554,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360266,0.20991253910135596,0.3812303032822969,0.99796731394716398,1,0,orfoz178,6291440,385.077595392
85,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M2_216x72__C2,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M2_216x72,216,72,0.1,high,1000000000,5,100,2,C2,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,204.59560141300017,6.0507269470000438,2.9574081286263545,0.16742039000000003,204.76662189999999,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369071,2.5821280335059126e-09,293.15671316346084,1074.9524928682554,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360266,0.20991253910135596,0.3812303032822969,0.99796731394716398,1,0,orfoz178,6291449,204.862794752
86,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M2_216x72__C4,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M2_216x72,216,72,0.1,high,1000000000,5,100,4,C4,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,113.09983897200053,4.924467234000022,4.3540886342191376,0.16769182100000002,113.270376638,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369061,2.5821280335059051e-09,293.15671316346084,1074.9524928682554,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360266,0.20991253910135596,0.3812303032822969,0.99796731394716398,1,0,orfoz178,6291455,113.349238528
87,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M2_216x72__C16,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M2_216x72,216,72,0.1,high,1000000000,5,100,16,C16,MG2V_3LEVEL,15552,216,72,108,36,54,18,3,3,40,1,2,22254,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,51.026829526000448,6.4125627740000084,12.567041365430164,0.16688091100000002,51.198022469999998,22254,9416,0.42311494562775231,50,0.040631728812717559,5,4334943.2638160801,3123023.5235817051,419.08531391984434,9.6676078189526448e-05,0.16809137792174536,18832,18832,28248,28248,28248,28248,376640,94160,4.2311494562775227,0.0079127778619696443,0.00032183583310369028,2.5821280335059026e-09,293.15671316346084,1074.9524928682554,99999.985056006626,100000.01239767499,-0.029150025947195853,0.029150025947195853,-0.10309101954482276,0.10309101954482276,0.99965377520360266,0.20991253910135596,0.3812303032822969,0.99796731394716398,1,0,orfoz178,6291460,51.280663552
88,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M3_432x144__C1,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M3_432x144,432,144,0.1,high,1000000000,5,100,1,C1,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3265.0125264670423,63.753848405999904,1.9526371764026813,0.60033289100000009,3265.6415277360002,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.0002650508059646111,8.7155385718493013e-10,293.07746863308785,1085.0846910959408,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597033,0.38638381915996306,0.99892775803280909,1,0,orfoz255,6291471,3265.763121664
89,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M3_432x144__C2,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M3_432x144,432,144,0.1,high,1000000000,5,100,2,C2,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,1689.2767119410009,37.752345081000044,2.2348230348610034,0.58469874399999999,1689.8774599440001,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461402,8.7155385718493396e-10,293.07746863308785,1085.0846910959408,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597033,0.38638381915996306,0.99892775803280909,1,0,orfoz172,6291558,1690.000893440
90,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M3_432x144__C4,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M3_432x144,432,144,0.1,high,1000000000,5,100,4,C4,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,883.53182559200047,23.650613212999815,2.6768264060157643,0.58730584399999985,884.12938272500003,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461294,8.7155385718493086e-10,293.07746863308785,1085.0846910959408,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597033,0.38638381915996306,0.99892775803280909,1,0,orfoz177,6291635,884.216620288
91,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M3_432x144__C16,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M3_432x144,432,144,0.1,high,1000000000,5,100,16,C16,MG2V_3LEVEL,62208,432,144,216,72,108,36,3,3,40,1,2,48573,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,285.7109033989974,17.138297687000037,5.9984752010203399,0.58512937600000003,286.305381748,48573,17332,0.35682374981985876,175,0.05518468778292987,5,9613316.7120108902,3317884.6514640152,438.27151890477398,4.559004264960885e-05,0.16756233092175538,34664,34664,51996,51996,51996,51996,693280,173320,3.5682374981985876,0.00995284155938847,0.00026505080596461272,8.7155385718492889e-10,293.07746863308785,1085.0846910959408,99999.988578994162,100000.00882940095,-0.027466473014684203,0.027466599531099766,-0.10292571767359694,0.10292579774352817,0.99984901872407361,0.20996153625597033,0.38638381915996306,0.99892775803280909,1,0,orfoz172,6291647,286.453222912
92,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M4_864x288__C1,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M4_864x288,864,288,0.1,high,1000000000,5,100,1,C1,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,51269.153438807392,1319.7172386940449,2.5740960210493848,2.3491879439999996,51271.838778156998,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470673,2.4468314135822271e-10,293.04121310242033,1082.8011034140895,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.9999184286405135,0.20997910990886121,0.3852898592101755,0.99945494292986503,1,0,orfoz172,6291655,51272.191379712
93,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M4_864x288__C2,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M4_864x288,864,288,0.1,high,1000000000,5,100,2,C2,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,25974.987085473174,708.76179371400951,2.7286319388023608,2.3432435080000005,25977.514004925,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470928,2.4468314135821935e-10,293.04121310242033,1082.8011034140895,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.9999184286405135,0.20997910990886121,0.3852898592101755,0.99945494292986503,1,0,orfoz177,6291665,25977.708422912
94,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M4_864x288__C4,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M4_864x288,864,288,0.1,high,1000000000,5,100,4,C4,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,13331.69526969975,396.80079483699632,2.9763716227361146,2.3546364090000003,13334.158855914,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470852,2.4468314135821625e-10,293.04121310242033,1082.8011034140895,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.9999184286405135,0.20997910990886121,0.3852898592101755,0.99945494292986503,1,0,orfoz180,6292404,13334.342978816
95,REACTION_STIFFNESS__S3_HIGH_A1e9_Ta100__M4_864x288__C16,REACTION_STIFFNESS,STIFFNESS,S3_HIGH_A1e9_Ta100,M4_864x288,864,288,0.1,high,1000000000,5,100,16,C16,MG2V_3LEVEL,248832,864,288,432,144,216,72,3,3,40,1,2,194042,0.10000000000000001,-0.10000000000000001,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,3810.1126177159363,175.65708521199562,4.6102859111103518,2.3278504870000001,3812.510134097,194042,100025,0.51548118448583291,500,0.029041691475273215,4,56385106.453779861,7355140.0240923613,1767.5702036856674,3.1348175340142069e-05,0.12450776339935289,200050,200050,300075,300075,300075,300075,4001000,1000250,5.1548118448583296,0.014826818784884566,0.00028566702554470744,2.4468314135821703e-10,293.04121310242033,1082.8011034140895,99999.980304106022,100000.01550973933,-0.02733984118469672,0.027339950144143463,-0.10169202832730649,0.10169200510780534,0.9999184286405135,0.20997910990886121,0.3852898592101755,0.99945494292986503,1,0,orfoz177,6281846,3812.661186048
